date_time,source,channel,level,location,user,MID,system,SID,operation,x,y,z,BLW_g,wt_g,TWF,WS_ml,WE_ml,comment
11/10/2020 12:42,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,536480,W10DTSM118294,-999999,Action,NaN,NaN,NaN,28.03,23.5,0.85,0.34,0.66,NaN
11/10/2020 13:57,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,542072,W10DTSM112721,-999999,Action,NaN,NaN,NaN,NaN,19.6,NaN,0.38,0.62,Moved the lickspout a tiny bit closer but didn&#x27;t change anything else.
11/10/2020 17:13,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,541234,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.33,22.3,0.86,0.34,0.75,NaN
11/11/2020 10:30,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,544456,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.23,21.2,0.85,0.61,0.39,NaN
11/11/2020 10:51,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,544838,W10DTSM112721,-999999,Action,NaN,NaN,NaN,27.17,21.8,0.85,1.29,0.49,NaN
11/11/2020 12:04,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,536480,W10DTSM118294,-999999,Action,NaN,NaN,NaN,28.03,23.4,0.85,0.43,0.65,NaN
11/11/2020 17:58,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,541234,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.33,22.3,0.86,0.35,0.65,NaN
11/11/2020 18:09,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,542072,W10DTSM112721,-999999,Action,NaN,NaN,NaN,NaN,19.7,NaN,0.52,0.48,Mouse got a little stressed and also performed a bit worse than yesterday (but still well). Not sure why he wasn&#x27;t performing quite as well but it seemed like he was just aborting a lot. UW .3 (.78); eyefoam 1
11/12/2020 11:21,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,544456,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.23,21.1,0.85,0.6,0.4,I think this mouse just didn&#x27;t have enough time with NSB. Its also overweight and may need to be pushed down to target weight
11/12/2020 11:38,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,544838,W10DTSM112721,-999999,Action,NaN,NaN,NaN,27.17,21.8,0.85,1.29,0.46,NaN
11/12/2020 13:11,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,536480,W10DTSM118294,-999999,Action,NaN,NaN,NaN,28.03,23.4,0.85,0.43,0.79,NaN
11/12/2020 18:19,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,541234,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.33,21.6,0.86,1.04,0.5,NaN
11/12/2020 18:24,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,542072,W10DTSM112721,-999999,Action,NaN,NaN,NaN,NaN,19,NaN,0.8,0.33,Ground started at 5; stabilized on 2. moved spout down a ton cause this lil dude was aborting constantly.
11/13/2020 11:09,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,544456,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.23,20.7,0.85,0.75,0.34,lick spout seemed suspiciously too near; back of 1 mm (yes that much!) Aborts a lot!
11/13/2020 13:34,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,536480,W10DTSM112721,-999999,Action,NaN,NaN,NaN,28.03,23.4,0.85,0.43,0.75,moved to NP0 on 11/13
11/16/2020 11:33,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,546512,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.57,22.3,0.85,0.28,0.73,NaN
11/16/2020 11:38,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,544358,W10DTSM112721,-999999,Action,NaN,NaN,NaN,22.73,18.6,0.85,0.72,0.62,Lots of paw hits.  moved wheel  down to 1.5
11/16/2020 13:32,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,544838,W10DTSM112721,-999999,Action,NaN,NaN,NaN,27.17,22.3,0.85,0.79,0.33,He is licking and aborting too much
11/16/2020 15:01,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,544456,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.23,20.5,0.85,0.95,0.32,NaN
11/16/2020 15:31,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,536480,W10DTSM112721,-999999,Action,NaN,NaN,NaN,28.03,23.1,0.85,0.73,0.8,put plastic lickspout on
11/17/2020 11:02,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,544358,W10DTSM112721,-999999,Action,NaN,NaN,NaN,22.73,18.3,0.85,1.02,0.86,NaN
11/17/2020 11:29,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,546512,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.57,22.1,0.85,0.48,0.71,NaN
11/17/2020 13:51,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,544456,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.23,20.6,0.85,0.85,0.33,NaN
11/17/2020 14:44,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,536480,W10DTSM112721,-999999,Action,NaN,NaN,NaN,28.03,23.3,0.85,0.53,0.78,NaN
11/17/2020 16:00,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,544838,W10DTSM118294,-999999,Action,NaN,NaN,NaN,27.17,21.9,0.85,1.19,0.38,NaN
11/18/2020 11:04,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,546512,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.57,22,0.85,0.58,0.48,NaN
11/18/2020 11:11,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,544358,W10DTSM112721,-999999,Action,NaN,NaN,NaN,22.73,18.5,0.85,0.82,0.63,NaN
11/18/2020 12:47,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,544838,W10DTSM118294,-999999,Action,NaN,NaN,NaN,27.17,22.1,0.85,0.99,0.64,NaN
11/18/2020 17:41,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,544456,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.23,21.1,0.85,0.75,0.25,NaN
11/18/2020 18:11,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,536480,W10DTSM112721,-999999,Action,NaN,NaN,NaN,28.03,23.3,0.85,0.53,0.75,NaN
11/19/2020 10:47,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,546512,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.57,22.2,0.85,0.44,0.56,Brought the lickspout down a bit cause he was aborting a ton and in a bit because I saw a few misses where he tried licking. Still aborts a lot but seems to be doing better in that respect. If his performance ends up being worse than yesterday feel free to revert back to (.22;.72;0.0); however at this point seems like it&#x27;s going well...
11/19/2020 12:23,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,544838,W10DTSM118294,-999999,Action,NaN,NaN,NaN,27.17,22.1,0.85,0.99,0.62,NaN
11/19/2020 12:32,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,544358,W10DTSM112721,-999999,Action,NaN,NaN,NaN,22.73,18.4,0.85,0.92,0.55,Shes unfortunately still aborting with her paws but not quite sure what to do about it since the wheel is already pretty low. Also kept getting her whiskers caught and getting annoyed. Had a huge bout in the middle where this was happening
11/19/2020 18:00,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,544456,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.23,22,0.85,0.75,0.25,NaN
11/19/2020 19:40,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,536480,W10DTSM112721,-999999,Action,NaN,NaN,NaN,28.03,22.2,0.85,1.63,0.01,NaN
11/20/2020 11:33,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,546512,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.57,22.1,0.85,0.48,0.57,NaN
11/20/2020 14:47,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,544838,W10DTSM118294,-999999,Action,NaN,NaN,NaN,27.17,21.6,0.85,1.49,0.65,NaN
11/20/2020 15:45,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,544358,W10DTSM112721,-999999,Action,NaN,NaN,NaN,22.73,18.8,0.85,0.52,0.77,changed lickspout
11/23/2020 11:23,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,544837,W10DTSM118294,-999999,Action,NaN,NaN,NaN,28.07,23.6,0.85,0.26,0.94,Lickspout was very far away with NSB; saw some misses so brought it closer towards the beginning of the session and then towards the middle/end brought it much closer and seemed to do better. Overall did quite well and satiated so will hopefully do even better on 3ul!
11/23/2020 12:24,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,544836,W10DTSM112721,-999999,Action,NaN,NaN,NaN,27.87,22.8,0.85,0.89,1,Seems like he got a lot of supp. Brought the lickspout closer to its chest. Was aborting a little with its paws but not a ton; was mostly doing well when I was watching so I didn&#x27;t do much adjusting during the session.
11/23/2020 13:04,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,546512,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.57,22.1,0.85,0.48,0.56,NaN
11/23/2020 18:35,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,544838,W10DTSM118294,-999999,Action,NaN,NaN,NaN,27.17,21.7,0.85,1.39,0.5,NaN
11/23/2020 19:04,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,544358,W10DTSM112721,-999999,Action,NaN,NaN,NaN,22.73,18.7,0.85,0.62,0.67,NaN
11/24/2020 10:32,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,544837,W10DTSM118294,-999999,Action,NaN,NaN,NaN,28.07,23.5,0.85,0.36,0.86,NaN
11/24/2020 11:04,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,544836,W10DTSM112721,-999999,Action,NaN,NaN,NaN,27.87,22.9,0.85,0.79,0.91,NaN
11/24/2020 12:04,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,546512,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.57,22.1,0.85,0.54,0.46,lickspout needed to be closer to body; had to adjust twice.
11/24/2020 17:02,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,544838,W10DTSM118294,-999999,Action,NaN,NaN,NaN,27.17,22,0.85,1.09,0.49,NaN
11/24/2020 17:18,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,544358,W10DTSM112721,-999999,Action,NaN,NaN,NaN,22.73,18.7,0.85,0.62,0.67,NaN
11/25/2020 11:27,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,544837,W10DTSM118294,-999999,Action,NaN,NaN,NaN,28.07,23.3,0.85,0.56,0.74,NaN
11/25/2020 11:43,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,544836,W10DTSM112721,-999999,Action,NaN,NaN,NaN,27.87,22.5,0.85,1.19,0.71,They missed a couple times so I brought it a tiny bit closer; but this mouse was also just being a little weird today and kept abort licking which I haven&#x27;t seen much of in the past couple days.
11/25/2020 13:29,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,546512,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.57,22.1,0.84,0.5,0.5,Lowered the wheel a tad and it definitely seemed to help since he stopped aborting as much; but also after a little bit he stopped doing as well again so not sure what his deal is. It seems like he is just easily distracted and forgets to do the task for a little and then remembers and doees well again...
11/30/2020 11:48,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,544837,W10DTSM118294,-999999,Action,NaN,NaN,NaN,28.07,22.7,0.85,1.16,0.54,NaN
11/30/2020 12:04,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,545994,W10DTSM112721,-999999,Action,NaN,NaN,NaN,28.97,23.3,0.85,1.32,0.61,NaN
11/30/2020 14:00,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,544836,W10DTSM112721,-999999,Action,NaN,NaN,NaN,27.87,22.6,0.85,1.09,0.58,NaN
11/30/2020 14:20,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,546512,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.57,21.7,0.84,0.62,0.48,NaN
12/1/2020 11:24,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,544837,W10DTSM118294,-999999,Action,NaN,NaN,NaN,28.07,23.2,0.85,0.66,0.66,NaN
12/1/2020 11:39,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,545994,W10DTSM112721,-999999,Action,NaN,NaN,NaN,28.97,23.6,0.85,1.02,0.77,NaN
12/1/2020 14:07,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,544836,W10DTSM112721,-999999,Action,NaN,NaN,NaN,27.87,22.2,0.85,1.49,0.64,NaN
12/1/2020 14:41,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,546512,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.57,21.6,0.84,0.72,0.5,NaN
12/2/2020 11:09,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,545994,W10DTSM112721,-999999,Action,NaN,NaN,NaN,28.97,23.1,0.85,1.52,0.47,NaN
12/2/2020 12:56,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,544837,W10DTSM118294,-999999,Action,NaN,NaN,NaN,28.07,23.1,0.85,0.76,0.55,NaN
12/2/2020 17:28,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,544836,W10DTSM112721,-999999,Action,NaN,NaN,NaN,27.87,23,0.85,0.69,0.57,NaN
12/2/2020 17:35,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,546512,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.57,21.5,0.84,0.82,0.24,adjusted lickspout closer to body for tomorrow since I saw a lot of misses
12/3/2020 10:49,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,545994,W10DTSM112721,-999999,Action,NaN,NaN,NaN,28.97,23.5,0.85,1.12,0.47,NaN
12/3/2020 11:20,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,544837,W10DTSM118294,-999999,Action,NaN,NaN,NaN,28.07,23.5,0.85,0.42,0.58,NaN
12/3/2020 17:08,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,544836,W10DTSM112721,-999999,Action,NaN,NaN,NaN,27.87,22.6,0.85,1.09,0.48,NaN
12/3/2020 18:09,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,546512,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.57,21.4,0.84,0.92,0.22,NaN
12/4/2020 13:56,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,545994,W10DTSM112721,-999999,Action,NaN,NaN,NaN,28.97,22.9,0.85,1.72,0.56,NaN
12/4/2020 14:07,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,544837,W10DTSM118294,-999999,Action,NaN,NaN,NaN,28.07,22.8,0.85,1.06,0.61,had to lower wheel for paw hits; starting to get lots of misses at the end; not sure if not licking or not licking fast enough
12/7/2020 12:02,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,548465,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.27,20.7,0.84,0.53,1.01,NaN
12/7/2020 12:40,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,544835,W10DTSM112721,-999999,Action,NaN,NaN,NaN,28.63,23.5,0.85,0.84,0.93,NaN
12/7/2020 14:33,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,544837,W10DTSM118294,-999999,Action,NaN,NaN,NaN,28.07,22.7,0.85,1.16,0.6,Mouse was still hitting it a bit with its paws so I brought the wheel lower a bit more.
12/7/2020 15:57,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,545994,W10DTSM112721,-999999,Action,NaN,NaN,NaN,28.97,22.9,0.85,1.72,0.5,Changed the lickspout a bit before the session and it wasn&#x27;t sensitive enough when the mouse was on so he was missing a lot. Took him off an adjusted; consequently he was run really late and also underwent some annoyances.
12/8/2020 11:43,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,544835,W10DTSM112721,-999999,Action,NaN,NaN,NaN,28.63,24.1,0.85,0.24,1,NaN
12/8/2020 11:43,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,548465,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.27,20.6,0.84,0.63,0.91,NaN
12/8/2020 14:10,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,545994,W10DTSM112721,-999999,Action,NaN,NaN,NaN,28.97,23.25,0.85,1.37,0.56,NaN
12/8/2020 14:16,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,544837,W10DTSM118294,-999999,Action,NaN,NaN,NaN,28.07,22.8,0.85,1.06,0.56,NaN
12/9/2020 10:58,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,548465,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.27,20.5,0.84,0.73,0.69,NaN
12/9/2020 11:04,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,544835,W10DTSM112721,-999999,Action,NaN,NaN,NaN,28.63,23.9,0.85,0.44,0.63,NaN
12/9/2020 17:09,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,545994,W10DTSM112721,-999999,Action,NaN,NaN,NaN,28.97,23.45,0.85,1.17,0.55,NaN
12/9/2020 17:38,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,544837,W10DTSM118294,-999999,Action,NaN,NaN,NaN,28.07,23.3,0.85,0.59,0.41,NaN
12/10/2020 11:04,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,544835,W10DTSM112721,-999999,Action,NaN,NaN,NaN,28.63,23.6,0.85,0.74,0.57,NaN
12/10/2020 11:16,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,548465,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.27,20.6,0.84,0.63,0.6,pushed the spout closer a smidge at the very end because of false misses - G
12/10/2020 17:01,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,545994,W10DTSM112721,-999999,Action,NaN,NaN,NaN,28.97,23.1,0.85,1.52,0.5,NaN
12/10/2020 17:05,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,544837,W10DTSM118294,-999999,Action,NaN,NaN,NaN,28.07,23.2,0.85,0.66,0.48,NaN
12/11/2020 11:29,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,544835,W10DTSM112721,-999999,Action,NaN,NaN,NaN,28.63,23.7,0.85,0.64,0.53,NaN
12/11/2020 11:40,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,548465,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.27,20.4,0.84,0.83,0.61,NaN
12/14/2020 11:14,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,540536,W10DTSM112721,-999999,Action,NaN,NaN,NaN,29.33,25.4,0.85,0,1.01,NaN
12/14/2020 11:43,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,546507,W10DTSM118294,-999999,Action,NaN,NaN,NaN,21.8,19.4,0.85,0.11,0.89,NaN
12/14/2020 14:40,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,548465,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.27,20.6,0.84,0.63,0.65,NaN
12/14/2020 14:48,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,544835,W10DTSM112721,-999999,Action,NaN,NaN,NaN,28.63,23.2,0.85,1.14,0.62,NaN
12/15/2020 11:43,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,540536,W10DTSM112721,-999999,Action,NaN,NaN,NaN,29.33,25.3,0.85,0.17,0.83,NaN
12/15/2020 12:02,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,546507,W10DTSM118294,-999999,Action,NaN,NaN,NaN,21.8,19.3,0.85,0.08,0.92,NaN
12/15/2020 14:40,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),corbettb,544835,W10DTSM112721,-999999,Action,NaN,NaN,NaN,28.63,23.6,0.85,0.74,0.4,NaN
12/15/2020 15:29,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,548465,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.27,20.4,0.84,0.83,0.55,NaN
12/16/2020 10:54,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,540536,W10DTSM112721,-999999,Action,NaN,NaN,NaN,29.33,25.5,0.85,0.34,0.66,Weight is mouse + cap; did not subtract weight of cap for pre and post weight.
12/16/2020 11:13,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,546507,W10DTSM118294,-999999,Action,NaN,NaN,NaN,21.8,19.5,0.85,0.34,0.66,NaN
12/16/2020 16:20,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,544835,W10DTSM112721,-999999,Action,NaN,NaN,NaN,28.63,24.2,0.85,0.54,0.46,NaN
12/16/2020 17:14,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,548465,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.27,20.8,0.84,0.46,0.54,NaN
12/17/2020 11:10,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,546507,W10DTSM118294,-999999,Action,NaN,NaN,NaN,21.8,19.3,0.85,0.37,0.63,NaN
12/17/2020 11:12,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,540536,W10DTSM112721,-999999,Action,NaN,NaN,NaN,29.33,25.6,0.85,0.38,0.62,NaN
12/17/2020 18:12,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,544835,W10DTSM112721,-999999,Action,NaN,NaN,NaN,28.63,23.2,0.85,1.14,0.31,NaN
12/17/2020 18:27,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,548465,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.27,19.4,0.84,1.83,0.51,NaN
12/18/2020 15:38,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,540536,W10DTSM112721,-999999,Action,NaN,NaN,NaN,29.33,25,0.85,0.47,0.53,NaN
12/18/2020 15:51,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,546507,W10DTSM118294,-999999,Action,NaN,NaN,NaN,21.8,19,0.85,0.36,0.64,NaN
12/21/2020 11:47,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,548464,W10DTSM112721,-999999,Action,NaN,NaN,NaN,23.5,19.87,0.85,0.1,1.09,NaN
12/21/2020 11:50,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,545996,W10DTSM118294,-999999,Action,NaN,NaN,NaN,21.7,20.36,0.85,0.23,0.77,lowered wheel brought lickspout down and over
12/21/2020 14:42,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,540536,W10DTSM112721,-999999,Action,NaN,NaN,NaN,29.33,24.3,0.85,0.63,0.48,NaN
12/21/2020 14:49,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,546507,W10DTSM118294,-999999,Action,NaN,NaN,NaN,21.8,18.27,0.85,0.51,0.49,NaN
12/22/2020 10:48,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,545996,W10DTSM118294,-999999,Action,NaN,NaN,NaN,21.7,20.3,0.85,0.23,0.77,NaN
12/22/2020 11:25,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,548464,W10DTSM112721,-999999,Action,NaN,NaN,NaN,23.5,19.36,0.85,0.61,0.85,NaN
12/22/2020 17:04,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,546507,W10DTSM118294,-999999,Action,NaN,NaN,NaN,21.8,18.6,0.85,0.53,0.47,NaN
